,accuracy,balanced_accuracy,f1,f1_weighted,precision,recall,relation,roc_auc,y_type,model
31,0.26027423637886177,0.2605081794542642,,0.2595482872828226,,,Cause-Effect,,delta_P,bert
32,0.29709852216748767,0.2970975609756098,,0.29620429145262006,,,Cause-Effect,,P(E|no C),bert
33,0.25830828318476284,0.2587020506237451,,0.25706111299701606,,,Cause-Effect,,q,bert
34,0.24630541871921183,0.24614634146341463,,0.24569363562876792,,,Cause-Effect,,p,bert
35,0.24630541871921183,0.24614634146341463,,0.24569363562876792,,,Cause-Effect,,causal_power,bert
36,0.9527034127260372,0.5124338624338625,0.05,,0.2,0.02857142857142857,Entity-Destination,0.671151971255491,causal_dependency,bert
37,0.26164469380566596,0.2587660590430989,,0.2571970112866838,,,Entity-Destination,,P(E|C),bert
38,0.25918203967977727,0.25937503871327394,,0.2591771138348067,,,Entity-Destination,,P(E),bert
39,0.24973274231628917,0.24982703081232494,,0.2446426513203132,,,Entity-Destination,,probabilistic_causality_diff,bert
40,0.24973274231628917,0.24982703081232494,,0.2446426513203132,,,Entity-Destination,,delta_P,bert
41,0.28288527587551743,0.28310160427807485,,0.2811131700607322,,,Entity-Destination,,P(E|no C),bert
42,0.24983957219251335,0.2498117519735167,,0.24542579254530345,,,Entity-Destination,,q,bert
43,0.22847768379469846,0.22841354723707666,,0.22721396304382208,,,Entity-Destination,,p,bert
44,0.22120388001036578,0.22154723707664886,,0.21999870946341388,,,Entity-Destination,,causal_power,bert
45,0.964829581360491,0.4990384615384615,0.0,,0.0,0.0,Content-Container,0.6903571428571429,causal_dependency,bert
46,0.2613145425920223,0.2588884318296083,,0.25944969742114893,,,Content-Container,,P(E|C),bert
47,0.4368776466162652,0.4290707074113723,,0.4333092009057629,,,Content-Container,,P(E),bert
48,0.2466421848540595,0.24628646715603236,,0.24622534767033916,,,Content-Container,,probabilistic_causality_diff,bert
49,0.2466421848540595,0.24628646715603236,,0.24622534767033916,,,Content-Container,,delta_P,bert
50,0.4001731601731602,0.4001731601731602,,0.3964871220270291,,,Content-Container,,P(E|no C),bert
51,0.2466421848540595,0.24628646715603236,,0.24622534767033916,,,Content-Container,,q,bert
52,0.24813852813852813,0.24813852813852813,,0.2437666268433384,,,Content-Container,,p,bert
53,0.24813852813852813,0.24813852813852816,,0.2437666268433384,,,Content-Container,,causal_power,bert
54,0.9889880952380953,0.5,0.0,,0.0,0.0,Message-Topic,0.7233333333333333,causal_dependency,bert
