,accuracy,balanced_accuracy,f1_weighted,relation,y_type,model
226,0.26491978609625666,0.26491978609625666,0.26356436401754124,Entity-Destination,p,gpt2
227,0.26491978609625666,0.2649197860962567,0.2635643640175413,Entity-Destination,causal_power,gpt2
228,0.27561497326203205,0.27561497326203205,0.2710846534020938,Entity-Destination,PMI,gpt2
229,0.27561497326203205,0.27561497326203205,0.2710846534020938,Entity-Destination,PPMI,gpt2
230,0.27561497326203205,0.27561497326203205,0.2710846534020938,Entity-Destination,CPMI_-2,gpt2
231,0.26121212121212123,0.26121212121212123,0.258808572012118,Entity-Destination,NPMI,gpt2
232,0.27561497326203205,0.27561497326203205,0.2710846534020938,Entity-Destination,NNEGPMI,gpt2
233,0.2591443850267379,0.25928176725235547,0.2567128353575354,Entity-Destination,P(C|E),gpt2
234,0.29689839572192517,0.29689839572192517,0.2942612197690674,Entity-Destination,causal_stength_nec,gpt2
235,0.28288770053475937,0.28288770053475937,0.278664257345159,Entity-Destination,causal_stength_suf,gpt2
236,0.2731194295900178,0.2731194295900178,0.2711504310945221,Entity-Destination,causal_stength_0.5,gpt2
237,0.2911942959001782,0.2911942959001782,0.28995139054221414,Entity-Destination,causal_stength_0.7,gpt2
238,0.30174688057041,0.30174688057041,0.29941941253964727,Entity-Destination,causal_stength_0.9,gpt2
239,0.29689839572192517,0.29689839572192517,0.2942612197690674,Entity-Destination,causal_stength_1.0,gpt2
240,0.39976415232807316,0.40010695187165773,0.39799328702940595,Entity-Destination,avg_freq_uni,gpt2
241,0.44620841157920843,0.4462745098039216,0.440412139525826,Entity-Destination,avg_freq_bi,gpt2
242,0.279642469353392,0.2793939393939394,0.2755711297122495,Content-Container,P(E|C),gpt2
243,0.4425265751425401,0.4320666366313425,0.4326071949225595,Content-Container,P(E),gpt2
244,0.2574891774891775,0.2574891774891775,0.24891788970097864,Content-Container,probabilistic_causality_diff,gpt2
245,0.2574891774891775,0.2574891774891775,0.24891788970097864,Content-Container,delta_P,gpt2
246,0.40173160173160183,0.40173160173160183,0.39561731396943994,Content-Container,P(E|no C),gpt2
247,0.2574891774891775,0.2574891774891775,0.24891788970097864,Content-Container,q,gpt2
248,0.27896103896103897,0.27896103896103897,0.27702003221688,Content-Container,p,gpt2
249,0.27896103896103897,0.27896103896103897,0.27702003221688,Content-Container,causal_power,gpt2
250,0.2605194805194805,0.2605194805194805,0.25681790651076575,Content-Container,PMI,gpt2
251,0.2605194805194805,0.2605194805194805,0.25681790651076575,Content-Container,PPMI,gpt2
252,0.2605194805194805,0.2605194805194805,0.25681790651076575,Content-Container,CPMI_-2,gpt2
253,0.25662337662337664,0.25662337662337664,0.25449473309515247,Content-Container,NPMI,gpt2
254,0.2605194805194805,0.2605194805194805,0.25681790651076575,Content-Container,NNEGPMI,gpt2
255,0.34215567752587744,0.341004329004329,0.33771562600289445,Content-Container,P(C|E),gpt2
256,0.2845021645021645,0.2845021645021645,0.2825416318121554,Content-Container,causal_stength_nec,gpt2
257,0.28943722943722944,0.28943722943722944,0.28761667907718474,Content-Container,causal_stength_suf,gpt2
258,0.2628390235348864,0.2625108225108225,0.2604414595603454,Content-Container,causal_stength_0.5,gpt2
259,0.24926406926406922,0.24926406926406924,0.2467205237216092,Content-Container,causal_stength_0.7,gpt2
260,0.2660770768092907,0.2658272162619989,0.2614470803943449,Content-Container,causal_stength_0.9,gpt2
261,0.2845021645021645,0.2845021645021645,0.2825416318121554,Content-Container,causal_stength_1.0,gpt2
262,0.3903896103896104,0.3903896103896104,0.3836775848500629,Content-Container,avg_freq_uni,gpt2
263,0.3904761904761905,0.39047619047619053,0.38223276027500097,Content-Container,avg_freq_bi,gpt2
264,0.24328616019208824,0.24360898087213875,0.24312337192343558,Component-Whole,P(E|C),glove
265,0.33791334285702246,0.33913265492212863,0.33545619102885393,Component-Whole,P(E),glove
266,0.25417270775505074,0.2540825035561877,0.2527777179892606,Component-Whole,probabilistic_causality_diff,glove
267,0.25417270775505074,0.2540825035561877,0.2527777179892606,Component-Whole,delta_P,glove
268,0.3517533152847244,0.35183499288762443,0.3463102588016259,Component-Whole,P(E|no C),glove
269,0.258475045503908,0.2584921763869132,0.2561244283839086,Component-Whole,q,glove
270,0.28479022316034197,0.2846657183499289,0.2753283800877062,Component-Whole,p,glove
271,0.2847181176592941,0.2846088193456614,0.2758306270892525,Component-Whole,causal_power,glove
272,0.3070539469860353,0.3067994310099573,0.300112727270405,Component-Whole,PMI,glove
273,0.3070539469860353,0.3067994310099573,0.300112727270405,Component-Whole,PPMI,glove
274,0.3070539469860353,0.3067994310099573,0.300112727270405,Component-Whole,CPMI_-2,glove
275,0.3284299239817067,0.3281081081081081,0.31972707641028386,Component-Whole,NPMI,glove
276,0.3070539469860353,0.3067994310099573,0.300112727270405,Component-Whole,NNEGPMI,glove
277,0.26789782806161516,0.2682919356603567,0.2653811283375172,Component-Whole,P(C|E),glove
278,0.3006586212698267,0.300398293029872,0.2948903000347588,Component-Whole,causal_stength_nec,glove
279,0.2837944905856621,0.2836415362731152,0.27940915306345787,Component-Whole,causal_stength_suf,glove
280,0.33243671515318374,0.3322048364153627,0.3268836056664877,Component-Whole,causal_stength_0.5,glove
281,0.3293861943437495,0.32918918918918916,0.32436923861761746,Component-Whole,causal_stength_0.7,glove
282,0.31344669918523904,0.3128876244665718,0.30701883540209723,Component-Whole,causal_stength_0.9,glove
283,0.3006586212698267,0.300398293029872,0.2948903000347588,Component-Whole,causal_stength_1.0,glove
284,0.4471090105385522,0.44685633001422476,0.43189422782300335,Component-Whole,avg_freq_uni,glove
285,0.4299597730158002,0.42978662873399714,0.4164267240670682,Component-Whole,avg_freq_bi,glove
286,0.27358146688455254,0.2737142857142857,0.2682466209023466,Instrument-Agency,P(E|C),glove
287,0.3514999519369413,0.35152380952380946,0.3490708242615185,Instrument-Agency,P(E),glove
288,0.2935108587781855,0.293077694235589,0.2886294242509946,Instrument-Agency,probabilistic_causality_diff,glove
289,0.27176102994914875,0.2709824561403509,0.26606472318918534,Instrument-Agency,delta_P,glove
290,0.36161538461538456,0.3616190476190476,0.3582735587157506,Instrument-Agency,P(E|no C),glove
291,0.2796441028718256,0.2793634085213032,0.2749898664279371,Instrument-Agency,q,glove
292,0.3016153846153846,0.3016190476190476,0.2989827655475731,Instrument-Agency,p,glove
293,0.3016153846153846,0.3016190476190476,0.29898276554757314,Instrument-Agency,causal_power,glove
294,0.31384615384615383,0.31380952380952376,0.3063172395303934,Instrument-Agency,PMI,glove
295,0.31384615384615383,0.31380952380952376,0.3063172395303934,Instrument-Agency,PPMI,glove
296,0.31384615384615383,0.31380952380952376,0.3063172395303934,Instrument-Agency,CPMI_-2,glove
297,0.27407692307692305,0.27371428571428574,0.26568115794802666,Instrument-Agency,NPMI,glove
298,0.31384615384615383,0.31380952380952376,0.3063172395303934,Instrument-Agency,NNEGPMI,glove
299,0.25631499460625673,0.25600045568466623,0.25351905732299757,Instrument-Agency,P(C|E),glove
300,0.2800769230769231,0.2797142857142857,0.2682771026012482,Instrument-Agency,causal_stength_nec,glove
301,0.3278461538461539,0.32752380952380944,0.3222613291225166,Instrument-Agency,causal_stength_suf,glove
302,0.2979230769230769,0.2979047619047619,0.28796227788152823,Instrument-Agency,causal_stength_0.5,glove
303,0.2937692307692308,0.2937142857142857,0.28378214891477466,Instrument-Agency,causal_stength_0.7,glove
304,0.29584615384615387,0.29561904761904756,0.28443220570847455,Instrument-Agency,causal_stength_0.9,glove
305,0.2800769230769231,0.2797142857142857,0.2682771026012482,Instrument-Agency,causal_stength_1.0,glove
306,0.46253846153846145,0.4621904761904762,0.4482012568126743,Instrument-Agency,avg_freq_uni,glove
307,0.38330769230769235,0.3833333333333333,0.3732056598883785,Instrument-Agency,avg_freq_bi,glove
308,0.32613756613756617,0.32711970022314846,0.3189743362544338,Member-Collection,P(E|C),glove
309,0.4088622574307603,0.40647130647130647,0.39675220233796793,Member-Collection,P(E),glove
310,0.3147089947089947,0.3147089947089947,0.30882976510529814,Member-Collection,probabilistic_causality_diff,glove
311,0.3147089947089947,0.3147089947089947,0.30882976510529814,Member-Collection,delta_P,glove
312,0.40740740740740744,0.40740740740740744,0.39586256734639513,Member-Collection,P(E|no C),glove
313,0.3147089947089947,0.3147089947089947,0.30882976510529814,Member-Collection,q,glove
314,0.3318518518518519,0.3318518518518519,0.3255453985885175,Member-Collection,p,glove
315,0.3318518518518519,0.3318518518518519,0.3255453985885175,Member-Collection,causal_power,glove
316,0.3784656084656085,0.3784656084656085,0.3644682996470029,Member-Collection,PMI,glove
317,0.3784656084656085,0.3784656084656085,0.3644682996470029,Member-Collection,PPMI,glove
318,0.3784656084656085,0.3784656084656085,0.3644682996470029,Member-Collection,CPMI_-2,glove
319,0.35645502645502647,0.3564550264550264,0.34166061090104777,Member-Collection,NPMI,glove
320,0.3784656084656085,0.3784656084656085,0.3644682996470029,Member-Collection,NNEGPMI,glove
321,0.33606480404831507,0.3380080838701528,0.3276394831060044,Member-Collection,P(C|E),glove
322,0.381005291005291,0.381005291005291,0.36417281388527456,Member-Collection,causal_stength_nec,glove
323,0.35370370370370374,0.3537037037037037,0.34223082961460544,Member-Collection,causal_stength_suf,glove
324,0.3551848665692735,0.35513227513227513,0.34055879400277334,Member-Collection,causal_stength_0.5,glove
325,0.3694179894179894,0.3694179894179894,0.3531877198501052,Member-Collection,causal_stength_0.7,glove
326,0.3740212423898416,0.37402116402116403,0.3604668111292999,Member-Collection,causal_stength_0.9,glove
327,0.381005291005291,0.381005291005291,0.36417281388527456,Member-Collection,causal_stength_1.0,glove
328,0.3923809523809524,0.3923809523809524,0.386789710192604,Member-Collection,avg_freq_uni,glove
329,0.33640211640211637,0.33640211640211637,0.32760064641379555,Member-Collection,avg_freq_bi,glove
330,0.26802490259300815,0.2682839274546592,0.2632067914216682,Cause-Effect,P(E|C),glove
331,0.3868370565699786,0.3874090056285178,0.38144395793253255,Cause-Effect,P(E),glove
332,0.2770541871921182,0.27697560975609753,0.271550590859474,Cause-Effect,probabilistic_causality_diff,glove
333,0.2770541871921182,0.27697560975609753,0.271550590859474,Cause-Effect,delta_P,glove
334,0.3949064039408867,0.39478048780487807,0.390188750096254,Cause-Effect,P(E|no C),glove
335,0.27106896551724136,0.2710243902439024,0.26567813538070145,Cause-Effect,q,glove
336,0.3099816493964667,0.309978736710444,0.3063847968229826,Cause-Effect,p,glove
337,0.3030394088669951,0.3029756097560976,0.29958023334033895,Cause-Effect,causal_power,glove
338,0.31503231164522955,0.31538836772983114,0.30604691410848534,Cause-Effect,PMI,glove
339,0.31503231164522955,0.31538836772983114,0.30604691410848534,Cause-Effect,PPMI,glove
340,0.31503231164522955,0.31538836772983114,0.30604691410848534,Cause-Effect,CPMI_-2,glove
341,0.3100689655172414,0.30997560975609756,0.30280189422748743,Cause-Effect,NPMI,glove
342,0.31503231164522955,0.31538836772983114,0.30604691410848534,Cause-Effect,NNEGPMI,glove
343,0.31195073891625613,0.31168292682926835,0.30746012526220434,Cause-Effect,P(C|E),glove
344,0.31601551122521904,0.3157773608505316,0.31118997277957006,Cause-Effect,causal_stength_nec,glove
345,0.32902723651835136,0.3291907442151344,0.32418768498203887,Cause-Effect,causal_stength_suf,glove
346,0.30215763546798025,0.3022439024390244,0.297127626953943,Cause-Effect,causal_stength_0.5,glove
347,0.32304618639203825,0.32267729831144465,0.31773204128495064,Cause-Effect,causal_stength_0.7,glove
348,0.3130985221674877,0.31302439024390244,0.30842901011702173,Cause-Effect,causal_stength_0.9,glove
349,0.31601551122521904,0.3157773608505316,0.31118997277957006,Cause-Effect,causal_stength_1.0,glove
350,0.4735665024630541,0.4734146341463414,0.4672768915022759,Cause-Effect,avg_freq_uni,glove
351,0.42468863211728075,0.42375859912445285,0.4136745406214996,Cause-Effect,avg_freq_bi,glove
352,0.27333772262736994,0.273475935828877,0.2728346833445441,Entity-Destination,P(E|C),glove
353,0.37968580642099997,0.3803901196842373,0.3764019758649144,Entity-Destination,P(E),glove
354,0.2616399286987522,0.26163992869875224,0.26224415967639353,Entity-Destination,probabilistic_causality_diff,glove
355,0.2616399286987522,0.26163992869875224,0.26224415967639353,Entity-Destination,delta_P,glove
356,0.36998217468805705,0.36998217468805705,0.36670270791314297,Entity-Destination,P(E|no C),glove
357,0.2616399286987522,0.26163992869875224,0.26224415967639353,Entity-Destination,q,glove
358,0.2614260249554367,0.2614260249554367,0.2585692813982,Entity-Destination,p,glove
359,0.2614260249554367,0.2614260249554367,0.2585692813982,Entity-Destination,causal_power,glove
360,0.2913368983957219,0.2913368983957219,0.285985844507481,Entity-Destination,PMI,glove
361,0.2913368983957219,0.2913368983957219,0.285985844507481,Entity-Destination,PPMI,glove
362,0.2913368983957219,0.2913368983957219,0.285985844507481,Entity-Destination,CPMI_-2,glove
363,0.2666310160427807,0.2666310160427807,0.2615037289947534,Entity-Destination,NPMI,glove
364,0.2913368983957219,0.2913368983957219,0.285985844507481,Entity-Destination,NNEGPMI,glove
365,0.27080213903743316,0.2707838680926916,0.2687306579919779,Entity-Destination,P(C|E),glove
366,0.27825311942958997,0.27825311942958997,0.275678857508762,Entity-Destination,causal_stength_nec,glove
367,0.32085561497326204,0.32085561497326204,0.31826734910105675,Entity-Destination,causal_stength_suf,glove
368,0.2960071301247772,0.2960071301247772,0.29073392801049325,Entity-Destination,causal_stength_0.5,glove
369,0.3017112299465241,0.301711229946524,0.29713669583486396,Entity-Destination,causal_stength_0.7,glove
370,0.2922638146167558,0.2922638146167558,0.2895046195942827,Entity-Destination,causal_stength_0.9,glove
371,0.27825311942958997,0.27825311942958997,0.275678857508762,Entity-Destination,causal_stength_1.0,glove
372,0.4933558389492533,0.49411764705882355,0.47851239120059663,Entity-Destination,avg_freq_uni,glove
373,0.45335823306398,0.4533333333333333,0.44628473258953416,Entity-Destination,avg_freq_bi,glove
374,0.3019056761137426,0.3019047619047619,0.2948226087858166,Content-Container,P(E|C),glove
375,0.529231509865995,0.5170404184051243,0.5159168209465317,Content-Container,P(E),glove
376,0.2999134199134199,0.2999134199134199,0.2889554360742232,Content-Container,probabilistic_causality_diff,glove
377,0.2999134199134199,0.2999134199134199,0.2889554360742232,Content-Container,delta_P,glove
378,0.5031168831168832,0.5031168831168832,0.4971097165627424,Content-Container,P(E|no C),glove
379,0.2999134199134199,0.2999134199134199,0.2889554360742232,Content-Container,q,glove
380,0.3103896103896104,0.3103896103896103,0.3046847830973479,Content-Container,p,glove
381,0.3103896103896104,0.3103896103896103,0.3046847830973479,Content-Container,causal_power,glove
382,0.31705627705627704,0.31705627705627704,0.30597313590798336,Content-Container,PMI,glove
383,0.31705627705627704,0.31705627705627704,0.30597313590798336,Content-Container,PPMI,glove
384,0.31705627705627704,0.31705627705627704,0.30597313590798336,Content-Container,CPMI_-2,glove
385,0.3167099567099567,0.31670995670995666,0.3037093888460642,Content-Container,NPMI,glove
386,0.31705627705627704,0.31705627705627704,0.30597313590798336,Content-Container,NNEGPMI,glove
387,0.3275938336643939,0.3278076416337286,0.32656431334831915,Content-Container,P(C|E),glove
388,0.31471861471861473,0.31471861471861473,0.3015968249639292,Content-Container,causal_stength_nec,glove
389,0.3045021645021645,0.3045021645021645,0.2966183502796269,Content-Container,causal_stength_suf,glove
390,0.30210597780270626,0.3014718614718615,0.29133380529780767,Content-Container,causal_stength_0.5,glove
391,0.31463203463203465,0.31463203463203465,0.30294793494022404,Content-Container,causal_stength_0.7,glove
