,accuracy,balanced_accuracy,f1,f1_weighted,precision,recall,relation,roc_auc,y_type,model
92,0.9893617021276595,0.5,0.0,,0.0,0.0,Other,0.44635603345280767,causal_dependency,glove
93,0.20725123670787915,0.20734335839598997,,0.2033042888626116,,,Other,,P(E|C),glove
94,0.22185294263400776,0.22123447333066207,,0.21253698445852343,,,Other,,P(E),glove
95,0.2028571428571429,0.2028571428571429,,0.20208231020389306,,,Other,,probabilistic_causality_diff,glove
96,0.19575187969924812,0.19575187969924815,,0.19504889845204776,,,Other,,delta_P,glove
97,0.2176315789473684,0.2176315789473684,,0.2115895293394198,,,Other,,P(E|no C),glove
98,0.19575187969924812,0.19575187969924815,,0.19504889845204776,,,Other,,q,glove
99,0.19928016497561885,0.1988972431077694,,0.18908784009037594,,,Other,,p,glove
100,0.21774257331464594,0.21785714285714283,,0.21157680969532194,,,Other,,causal_power,glove
101,0.22799269441507258,0.2283809523809524,,0.22081600767696524,,,Instrument-Agency,,P(E|C),glove
102,0.24389599154090166,0.24295238095238095,,0.23699890327076384,,,Instrument-Agency,,P(E),glove
103,0.21425897205105127,0.2144310776942356,,0.20578686882264724,,,Instrument-Agency,,probabilistic_causality_diff,glove
104,0.218025117896405,0.21794486215538847,,0.21085974436512278,,,Instrument-Agency,,delta_P,glove
105,0.2457692307692308,0.24552380952380953,,0.24463834496657633,,,Instrument-Agency,,P(E|no C),glove
106,0.21392799279927993,0.21413533834586468,,0.20752275769344322,,,Instrument-Agency,,q,glove
107,0.2379230769230769,0.238,,0.23227598423289314,,,Instrument-Agency,,p,glove
108,0.2379230769230769,0.238,,0.23227598423289314,,,Instrument-Agency,,causal_power,glove
109,0.23021164021164023,0.23033388067870825,,0.2238595029870029,,,Member-Collection,,P(E|C),glove
110,0.23214617044633323,0.2310110451489762,,0.22989619334331546,,,Member-Collection,,P(E),glove
111,0.23169312169312167,0.23169312169312167,,0.2245857189066006,,,Member-Collection,,probabilistic_causality_diff,glove
112,0.23169312169312167,0.23169312169312167,,0.2245857189066006,,,Member-Collection,,delta_P,glove
113,0.2206349206349206,0.2206349206349206,,0.21784057498134146,,,Member-Collection,,P(E|no C),glove
114,0.23169312169312167,0.23169312169312167,,0.2245857189066006,,,Member-Collection,,q,glove
115,0.20010582010582006,0.20010582010582006,,0.19538630717804123,,,Member-Collection,,p,glove
116,0.20010582010582006,0.20010582010582012,,0.19538630717804123,,,Member-Collection,,causal_power,glove
117,0.9930297522289543,0.5,0.0,,0.0,0.0,Cause-Effect,0.4990376884422111,causal_dependency,glove
118,0.22628991833170212,0.22679237023139462,,0.21924102224633768,,,Cause-Effect,,P(E|C),glove
119,0.21727016269466143,0.2174490306441526,,0.21094276590292155,,,Cause-Effect,,P(E),glove
120,0.2302758620689655,0.23009756097560974,,0.2233805058261499,,,Cause-Effect,,probabilistic_causality_diff,glove
121,0.2302758620689655,0.23009756097560974,,0.2233805058261499,,,Cause-Effect,,delta_P,glove
122,0.21318719211822662,0.21302439024390246,,0.2082550265964671,,,Cause-Effect,,P(E|no C),glove
123,0.2322758620689655,0.23214634146341462,,0.2256420475942526,,,Cause-Effect,,q,glove
124,0.2591583355379873,0.2589762351469669,,0.24995001122374236,,,Cause-Effect,,p,glove
125,0.25417241379310346,0.25426829268292683,,0.24345942761689393,,,Cause-Effect,,causal_power,glove
126,0.9739777567831867,0.5,0.0,,0.0,0.0,Entity-Destination,0.44578048780487806,causal_dependency,glove
127,0.20794752976402653,0.20787878787878786,,0.20506339981367927,,,Entity-Destination,,P(E|C),glove
128,0.21893143019473355,0.21825923096511332,,0.208293563350146,,,Entity-Destination,,P(E),glove
129,0.20823529411764707,0.20823529411764702,,0.20359707740947672,,,Entity-Destination,,probabilistic_causality_diff,glove
130,0.20823529411764707,0.20823529411764702,,0.20359707740947672,,,Entity-Destination,,delta_P,glove
131,0.21037433155080212,0.21037433155080215,,0.20023742772353467,,,Entity-Destination,,P(E|no C),glove
132,0.20823529411764707,0.20823529411764702,,0.20359707740947672,,,Entity-Destination,,q,glove
133,0.17158645276292334,0.17158645276292334,,0.16652209254299827,,,Entity-Destination,,p,glove
134,0.17158645276292334,0.17158645276292334,,0.16652209254299827,,,Entity-Destination,,causal_power,glove
135,0.9814814814814815,0.5,0.0,,0.0,0.0,Content-Container,0.5952830188679246,causal_dependency,glove
136,0.20721670574535384,0.20632034632034632,,0.195452379253365,,,Content-Container,,P(E|C),glove
137,0.34824803194176424,0.33086904729257666,,0.3203220628242996,,,Content-Container,,P(E),glove
138,0.20363636363636362,0.20363636363636367,,0.1957505578910066,,,Content-Container,,probabilistic_causality_diff,glove
139,0.20363636363636362,0.20363636363636367,,0.1957505578910066,,,Content-Container,,delta_P,glove
140,0.3107359307359307,0.3107359307359307,,0.2983848536560777,,,Content-Container,,P(E|no C),glove
141,0.20363636363636362,0.20363636363636367,,0.1957505578910066,,,Content-Container,,q,glove
142,0.23437229437229434,0.23437229437229434,,0.23326128222829148,,,Content-Container,,p,glove
143,0.23437229437229434,0.23437229437229434,,0.23326128222829148,,,Content-Container,,causal_power,glove
144,0.2240083028083028,0.22387692307692308,,0.21539499213008345,,,Message-Topic,,P(E|C),glove
145,0.19540465116279068,0.1953846153846154,,0.19019242706635864,,,Message-Topic,,P(E),glove
146,0.1969493142516398,0.19673846153846153,,0.1918530834348786,,,Message-Topic,,probabilistic_causality_diff,glove
147,0.1969493142516398,0.19673846153846153,,0.1918530834348786,,,Message-Topic,,delta_P,glove
148,0.19677853309481216,0.19673846153846153,,0.19116535103619386,,,Message-Topic,,P(E|no C),glove
149,0.20331162790697674,0.20307692307692307,,0.1983773296424392,,,Message-Topic,,q,glove
150,0.2634962432915921,0.19698767917715287,,0.19398175188554156,,,Message-Topic,,p,glove
151,0.2254397137745975,0.22553846153846152,,0.22260008577083817,,,Message-Topic,,causal_power,glove
152,0.23453821083131426,0.23463054187192123,,0.2291485808233685,,,Product-Producer,,P(E|C),glove
153,0.23434813169222563,0.23185162729990316,,0.22811938735437032,,,Product-Producer,,P(E),glove
154,0.20964268368833688,0.2094088669950739,,0.2035482466144817,,,Product-Producer,,probabilistic_causality_diff,glove
155,0.20964268368833688,0.2094088669950739,,0.2035482466144817,,,Product-Producer,,delta_P,glove
156,0.22595712204260043,0.22600985221674877,,0.22430157615195007,,,Product-Producer,,P(E|no C),glove
157,0.20964268368833688,0.2094088669950739,,0.2035482466144817,,,Product-Producer,,q,glove
158,0.2243516270033997,0.22423645320197044,,0.22091379168973174,,,Product-Producer,,p,glove
159,0.2243516270033997,0.22423645320197044,,0.22091379168973174,,,Product-Producer,,causal_power,glove
160,0.2108290535583272,0.21073891625615762,,0.2038542768705492,,,Entity-Origin,,P(E|C),glove
161,0.19420511996726436,0.19238058748403578,,0.18407105757958306,,,Entity-Origin,,P(E),glove
162,0.22065087517031756,0.22064039408866995,,0.21907225795121685,,,Entity-Origin,,probabilistic_causality_diff,glove
163,0.22065087517031756,0.22064039408866995,,0.21907225795121685,,,Entity-Origin,,delta_P,glove
164,0.19301680466757504,0.19285714285714284,,0.18699631589154123,,,Entity-Origin,,P(E|no C),glove
165,0.2164245536806065,0.2164039408866995,,0.21530007788077232,,,Entity-Origin,,q,glove
166,0.19928309401530236,0.19901477832512313,,0.18720138652786628,,,Entity-Origin,,p,glove
167,0.2077425857828966,0.20907681080094873,,0.20004502714148412,,,Entity-Origin,,causal_power,glove
