,accuracy,balanced_accuracy,f1,f1_weighted,precision,recall,relation,roc_auc,y_type,model
44,0.24521027866333434,0.24507129455909937,,0.24336363018327806,,,Cause-Effect,,p,bert
45,0.24824630541871925,0.24834146341463414,,0.2465138767778726,,,Cause-Effect,,causal_power,bert
46,0.26510988722993933,0.2652076297686054,,0.26331898147271443,,,Cause-Effect,,"PMI(c, e)",bert
47,0.9751263819137123,0.5,0.0,,0.0,0.0,Entity-Destination,0.619089430894309,causal_dependency,bert
48,0.25939725287705445,0.25950089126559717,,0.25697563353978137,,,Entity-Destination,,P(E|C),bert
49,0.3212178400092046,0.32173465749936336,,0.32075338628597494,,,Entity-Destination,,P(E),bert
50,0.2535039922370239,0.25372549019607843,,0.25205484304617987,,,Entity-Destination,,probabilistic_causality_diff,bert
51,0.2535039922370239,0.25372549019607843,,0.25205484304617987,,,Entity-Destination,,delta_P,bert
52,0.32359143119324113,0.32356506238859184,,0.32176324725801364,,,Entity-Destination,,P(E|no C),bert
53,0.2535039922370239,0.25372549019607843,,0.25205484304617987,,,Entity-Destination,,q,bert
54,0.25351179740320007,0.25354723707664883,,0.2523641651341995,,,Entity-Destination,,p,bert
55,0.25351179740320007,0.25354723707664883,,0.2523641651341995,,,Entity-Destination,,causal_power,bert
56,0.28069149553312445,0.2806060606060606,,0.27704503853862833,,,Entity-Destination,,"PMI(c, e)",bert
57,0.9814814814814815,0.5,0.0,,0.0,0.0,Content-Container,0.8518867924528303,causal_dependency,bert
58,0.2645185453286544,0.26450216450216446,,0.25756970748686286,,,Content-Container,,P(E|C),bert
59,0.467832109015338,0.45537398549163255,,0.45922769388429857,,,Content-Container,,P(E),bert
60,0.26476190476190475,0.26476190476190475,,0.258298401305243,,,Content-Container,,probabilistic_causality_diff,bert
61,0.26476190476190475,0.26476190476190475,,0.258298401305243,,,Content-Container,,delta_P,bert
62,0.4308225108225109,0.4308225108225109,,0.42792279721038656,,,Content-Container,,P(E|no C),bert
63,0.26476190476190475,0.26476190476190475,,0.258298401305243,,,Content-Container,,q,bert
64,0.3145454545454546,0.3145454545454546,,0.3101096586555199,,,Content-Container,,p,bert
65,0.3145454545454546,0.3145454545454546,,0.3101096586555199,,,Content-Container,,causal_power,bert
66,0.30874458874458877,0.30874458874458877,,0.29731198363194716,,,Content-Container,,"PMI(c, e)",bert
67,0.2540096001221001,0.2536,,0.24983335207074883,,,Message-Topic,,P(E|C),bert
68,0.2682545588778147,0.2683076923076923,,0.26417225889882645,,,Message-Topic,,P(E),bert
69,0.2354485390578414,0.2353846153846154,,0.22958088053563533,,,Message-Topic,,probabilistic_causality_diff,bert
70,0.2354485390578414,0.2353846153846154,,0.22958088053563533,,,Message-Topic,,delta_P,bert
71,0.2637047107930829,0.26369230769230767,,0.26024834252918916,,,Message-Topic,,P(E|no C),bert
72,0.23516469886702446,0.2350769230769231,,0.2293201571928046,,,Message-Topic,,q,bert
73,0.23942277877161597,0.22079278445594236,,0.23533030762189927,,,Message-Topic,,p,bert
74,0.21911508646392366,0.21913846153846156,,0.2185012534052319,,,Message-Topic,,causal_power,bert
75,0.277501252236136,0.27747692307692307,,0.2755281328228416,,,Message-Topic,,"PMI(c, e)",bert
76,0.2611004799797903,0.26142857142857145,,0.25652794913742333,,,Product-Producer,,P(E|C),bert
77,0.33346303488636575,0.3331953461608634,,0.3328996897453383,,,Product-Producer,,P(E),bert
78,0.2635211267605634,0.2635960591133005,,0.26129969694398525,,,Product-Producer,,probabilistic_causality_diff,bert
79,0.2635211267605634,0.2635960591133005,,0.26129969694398525,,,Product-Producer,,delta_P,bert
80,0.3113071532644141,0.3111330049261084,,0.3083254337934213,,,Product-Producer,,P(E|no C),bert
81,0.2635211267605634,0.2635960591133005,,0.26129969694398525,,,Product-Producer,,q,bert
82,0.28007285089849443,0.27999999999999997,,0.2787671101444157,,,Product-Producer,,p,bert
83,0.28007285089849443,0.27999999999999997,,0.2787671101444157,,,Product-Producer,,causal_power,bert
84,0.30644348851731074,0.3062068965517241,,0.3039556306872265,,,Product-Producer,,"PMI(c, e)",bert
85,0.23480906962931908,0.23492610837438424,,0.2294175586901576,,,Entity-Origin,,P(E|C),bert
86,0.30824122257414605,0.30671884692574347,,0.30583351538810266,,,Entity-Origin,,P(E),bert
87,0.2613883939489222,0.2613300492610837,,0.2582315224999166,,,Entity-Origin,,probabilistic_causality_diff,bert
88,0.2613883939489222,0.2613300492610837,,0.2582315224999166,,,Entity-Origin,,delta_P,bert
89,0.3135370156866855,0.31349753694581284,,0.31096689774527764,,,Entity-Origin,,P(E|no C),bert
90,0.25167382873912586,0.25162561576354675,,0.24803110129393674,,,Entity-Origin,,q,bert
91,0.26966285854033467,0.26940886699507394,,0.26833583499164493,,,Entity-Origin,,p,bert
92,0.27943706299097265,0.28064769202700235,,0.27869235772014567,,,Entity-Origin,,causal_power,bert
93,0.344685796772975,0.34571829958036854,,0.3410762183372124,,,Entity-Origin,,"PMI(c, e)",bert
94,0.21694882085018885,0.21355920987499935,,0.2006310192761401,,,Component-Whole,,P(E|C),glove
95,0.20511886250309277,0.20454170769960242,,0.20087013011327723,,,Component-Whole,,P(E),glove
96,0.2136353428373802,0.2135419630156472,,0.21254268129996542,,,Component-Whole,,probabilistic_causality_diff,glove
97,0.2136353428373802,0.2135419630156472,,0.21254268129996542,,,Component-Whole,,delta_P,glove
98,0.22234295415959254,0.22224751066856335,,0.22097431024872588,,,Component-Whole,,P(E|no C),glove
99,0.2126034353538598,0.21254623044096727,,0.2110624443896036,,,Component-Whole,,q,glove
100,0.20923538139157832,0.2091891891891892,,0.20661098281384566,,,Component-Whole,,p,glove
101,0.20601385028629612,0.20597439544807963,,0.20222269514053243,,,Component-Whole,,causal_power,glove
102,0.20293182826289788,0.20301564722617355,,0.1989968455035106,,,Component-Whole,,"PMI(c, e)",glove
103,0.9893617021276595,0.5,0.0,,0.0,0.0,Other,0.44635603345280767,causal_dependency,glove
104,0.20725123670787915,0.20734335839598997,,0.2033042888626116,,,Other,,P(E|C),glove
105,0.22185294263400776,0.22123447333066207,,0.21253698445852343,,,Other,,P(E),glove
106,0.2028571428571429,0.2028571428571429,,0.20208231020389306,,,Other,,probabilistic_causality_diff,glove
107,0.19575187969924812,0.19575187969924815,,0.19504889845204776,,,Other,,delta_P,glove
108,0.2176315789473684,0.2176315789473684,,0.2115895293394198,,,Other,,P(E|no C),glove
109,0.19575187969924812,0.19575187969924815,,0.19504889845204776,,,Other,,q,glove
110,0.19928016497561885,0.1988972431077694,,0.18908784009037594,,,Other,,p,glove
111,0.21774257331464594,0.21785714285714283,,0.21157680969532194,,,Other,,causal_power,glove
112,0.2155639097744361,0.2155639097744361,,0.21109665390949073,,,Other,,"PMI(c, e)",glove
113,0.22799269441507258,0.2283809523809524,,0.22081600767696524,,,Instrument-Agency,,P(E|C),glove
114,0.24389599154090166,0.24295238095238095,,0.23699890327076384,,,Instrument-Agency,,P(E),glove
115,0.21425897205105127,0.2144310776942356,,0.20578686882264724,,,Instrument-Agency,,probabilistic_causality_diff,glove
116,0.218025117896405,0.21794486215538847,,0.21085974436512278,,,Instrument-Agency,,delta_P,glove
117,0.2457692307692308,0.24552380952380953,,0.24463834496657633,,,Instrument-Agency,,P(E|no C),glove
118,0.21392799279927993,0.21413533834586468,,0.20752275769344322,,,Instrument-Agency,,q,glove
119,0.2379230769230769,0.238,,0.23227598423289314,,,Instrument-Agency,,p,glove
120,0.2379230769230769,0.238,,0.23227598423289314,,,Instrument-Agency,,causal_power,glove
121,0.2442307692307692,0.2440952380952381,,0.2377924210533497,,,Instrument-Agency,,"PMI(c, e)",glove
122,0.23021164021164023,0.23033388067870825,,0.2238595029870029,,,Member-Collection,,P(E|C),glove
123,0.23214617044633323,0.2310110451489762,,0.22989619334331546,,,Member-Collection,,P(E),glove
124,0.23169312169312167,0.23169312169312167,,0.2245857189066006,,,Member-Collection,,probabilistic_causality_diff,glove
125,0.23169312169312167,0.23169312169312167,,0.2245857189066006,,,Member-Collection,,delta_P,glove
126,0.2206349206349206,0.2206349206349206,,0.21784057498134146,,,Member-Collection,,P(E|no C),glove
127,0.23169312169312167,0.23169312169312167,,0.2245857189066006,,,Member-Collection,,q,glove
128,0.20010582010582006,0.20010582010582006,,0.19538630717804123,,,Member-Collection,,p,glove
129,0.20010582010582006,0.20010582010582012,,0.19538630717804123,,,Member-Collection,,causal_power,glove
130,0.22656084656084657,0.2265608465608465,,0.22236458114138563,,,Member-Collection,,"PMI(c, e)",glove
131,0.9930297522289543,0.5,0.0,,0.0,0.0,Cause-Effect,0.4990376884422111,causal_dependency,glove
132,0.22628991833170212,0.22679237023139462,,0.21924102224633768,,,Cause-Effect,,P(E|C),glove
133,0.21727016269466143,0.2174490306441526,,0.21094276590292155,,,Cause-Effect,,P(E),glove
134,0.2302758620689655,0.23009756097560974,,0.2233805058261499,,,Cause-Effect,,probabilistic_causality_diff,glove
135,0.2302758620689655,0.23009756097560974,,0.2233805058261499,,,Cause-Effect,,delta_P,glove
136,0.21318719211822662,0.21302439024390246,,0.2082550265964671,,,Cause-Effect,,P(E|no C),glove
137,0.2322758620689655,0.23214634146341462,,0.2256420475942526,,,Cause-Effect,,q,glove
138,0.2591583355379873,0.2589762351469669,,0.24995001122374236,,,Cause-Effect,,p,glove
139,0.25417241379310346,0.25426829268292683,,0.24345942761689393,,,Cause-Effect,,causal_power,glove
140,0.21530165544779015,0.21545028142589118,,0.21416188600232894,,,Cause-Effect,,"PMI(c, e)",glove
141,0.9751263819137123,0.5,0.0,,0.0,0.0,Entity-Destination,0.4628222468588323,causal_dependency,glove
142,0.20105784482467687,0.20092691622103387,,0.19776181667467269,,,Entity-Destination,,P(E|C),glove
143,0.21679685741299354,0.2161914947797301,,0.20602234973661337,,,Entity-Destination,,P(E),glove
144,0.2143612948137835,0.21433155080213906,,0.20966688158688038,,,Entity-Destination,,probabilistic_causality_diff,glove
145,0.2143612948137835,0.21433155080213906,,0.20966688158688038,,,Entity-Destination,,delta_P,glove
146,0.20947547173791517,0.20962566844919786,,0.20032377631289675,,,Entity-Destination,,P(E|no C),glove
147,0.2143612948137835,0.21433155080213906,,0.20966688158688038,,,Entity-Destination,,q,glove
148,0.17301437627229482,0.17304812834224598,,0.1674737548777298,,,Entity-Destination,,p,glove
149,0.17301437627229482,0.17304812834224598,,0.16747375487772984,,,Entity-Destination,,causal_power,glove
150,0.22977713086310372,0.23001782531194298,,0.22310967298210943,,,Entity-Destination,,"PMI(c, e)",glove
151,0.9814814814814815,0.5,0.0,,0.0,0.0,Content-Container,0.5952830188679246,causal_dependency,glove
152,0.20721670574535384,0.20632034632034632,,0.195452379253365,,,Content-Container,,P(E|C),glove
153,0.34824803194176424,0.33086904729257666,,0.3203220628242996,,,Content-Container,,P(E),glove
154,0.20363636363636362,0.20363636363636367,,0.1957505578910066,,,Content-Container,,probabilistic_causality_diff,glove
155,0.20363636363636362,0.20363636363636367,,0.1957505578910066,,,Content-Container,,delta_P,glove
156,0.3107359307359307,0.3107359307359307,,0.2983848536560777,,,Content-Container,,P(E|no C),glove
157,0.20363636363636362,0.20363636363636367,,0.1957505578910066,,,Content-Container,,q,glove
158,0.23437229437229434,0.23437229437229434,,0.23326128222829148,,,Content-Container,,p,glove
159,0.23437229437229434,0.23437229437229434,,0.23326128222829148,,,Content-Container,,causal_power,glove
160,0.20112554112554112,0.2011255411255411,,0.19462296261542802,,,Content-Container,,"PMI(c, e)",glove
161,0.2240083028083028,0.22387692307692308,,0.21539499213008345,,,Message-Topic,,P(E|C),glove
162,0.19540465116279068,0.1953846153846154,,0.19019242706635864,,,Message-Topic,,P(E),glove
163,0.1969493142516398,0.19673846153846153,,0.1918530834348786,,,Message-Topic,,probabilistic_causality_diff,glove
164,0.1969493142516398,0.19673846153846153,,0.1918530834348786,,,Message-Topic,,delta_P,glove
165,0.19677853309481216,0.19673846153846153,,0.19116535103619386,,,Message-Topic,,P(E|no C),glove
166,0.20331162790697674,0.20307692307692307,,0.1983773296424392,,,Message-Topic,,q,glove
167,0.2634962432915921,0.19698767917715287,,0.19398175188554156,,,Message-Topic,,p,glove
168,0.2254397137745975,0.22553846153846152,,0.22260008577083817,,,Message-Topic,,causal_power,glove
169,0.18731353607632678,0.1875076923076923,,0.1869484401299276,,,Message-Topic,,"PMI(c, e)",glove
170,0.23453821083131426,0.23463054187192123,,0.2291485808233685,,,Product-Producer,,P(E|C),glove
171,0.23434813169222563,0.23185162729990316,,0.22811938735437032,,,Product-Producer,,P(E),glove
172,0.20964268368833688,0.2094088669950739,,0.2035482466144817,,,Product-Producer,,probabilistic_causality_diff,glove
173,0.20964268368833688,0.2094088669950739,,0.2035482466144817,,,Product-Producer,,delta_P,glove
174,0.22595712204260043,0.22600985221674877,,0.22430157615195007,,,Product-Producer,,P(E|no C),glove
175,0.20964268368833688,0.2094088669950739,,0.2035482466144817,,,Product-Producer,,q,glove
176,0.2243516270033997,0.22423645320197044,,0.22091379168973174,,,Product-Producer,,p,glove
177,0.2243516270033997,0.22423645320197044,,0.22091379168973174,,,Product-Producer,,causal_power,glove
178,0.22696246444182339,0.22689655172413792,,0.21937132308305324,,,Product-Producer,,"PMI(c, e)",glove
179,0.2108290535583272,0.21073891625615762,,0.2038542768705492,,,Entity-Origin,,P(E|C),glove
180,0.19420511996726436,0.19238058748403578,,0.18407105757958306,,,Entity-Origin,,P(E),glove
181,0.22065087517031756,0.22064039408866995,,0.21907225795121685,,,Entity-Origin,,probabilistic_causality_diff,glove
182,0.22065087517031756,0.22064039408866995,,0.21907225795121685,,,Entity-Origin,,delta_P,glove
183,0.19301680466757504,0.19285714285714284,,0.18699631589154123,,,Entity-Origin,,P(E|no C),glove
184,0.2164245536806065,0.2164039408866995,,0.21530007788077232,,,Entity-Origin,,q,glove
185,0.19928309401530236,0.19901477832512313,,0.18720138652786628,,,Entity-Origin,,p,glove
186,0.2077425857828966,0.20907681080094873,,0.20004502714148412,,,Entity-Origin,,causal_power,glove
187,0.2236358765620543,0.22455610290093048,,0.21883851004889351,,,Entity-Origin,,"PMI(c, e)",glove
