,accuracy,balanced_accuracy,f1,f1_weighted,precision,recall,relation,roc_auc,y_type,model
44,0.2613145425920223,0.2588884318296083,,0.25944969742114893,,,Content-Container,,P(E|C),bert
45,0.4368776466162652,0.4290707074113723,,0.4333092009057629,,,Content-Container,,P(E),bert
46,0.27229437229437226,0.27229437229437226,,0.26868004072836627,,,Content-Container,,probabilistic_causality_diff,bert
47,0.27229437229437226,0.27229437229437226,,0.26868004072836627,,,Content-Container,,delta_P,bert
48,0.4001731601731602,0.4001731601731602,,0.3964871220270291,,,Content-Container,,P(E|no C),bert
49,0.27229437229437226,0.27229437229437226,,0.26868004072836627,,,Content-Container,,q,bert
50,0.26857142857142857,0.26857142857142857,,0.2647959421214108,,,Content-Container,,p,bert
51,0.26857142857142857,0.26857142857142857,,0.2647959421214108,,,Content-Container,,causal_power,bert
52,0.25398189739363974,0.25407004847004844,,0.2508522412054393,,,Message-Topic,,P(E|C),bert
53,0.22270834276810675,0.21503254499124064,,0.22061697020422266,,,Message-Topic,,P(E),bert
54,0.22733548002385212,0.22738461538461538,,0.22421494357120247,,,Message-Topic,,probabilistic_causality_diff,bert
55,0.22733548002385212,0.22738461538461538,,0.22421494357120247,,,Message-Topic,,delta_P,bert
56,0.22908999630860097,0.2289846153846154,,0.22772937206564828,,,Message-Topic,,P(E|no C),bert
57,0.22733548002385212,0.22738461538461538,,0.2248640263350279,,,Message-Topic,,q,bert
58,0.2555320214669052,0.23297526143841935,,0.24836415345319002,,,Message-Topic,,p,bert
59,0.2586466308884913,0.2587076923076923,,0.25739338295475356,,,Message-Topic,,causal_power,bert
60,0.27632978723404256,0.274694842513808,,0.2747321890434263,,,Product-Producer,,P(E|C),bert
61,0.2882676487370742,0.28711479720378497,,0.28350710288608133,,,Product-Producer,,P(E),bert
62,0.2511385554707556,0.2512807881773399,,0.2514146127900427,,,Product-Producer,,probabilistic_causality_diff,bert
63,0.2511385554707556,0.2512807881773399,,0.2514146127900427,,,Product-Producer,,delta_P,bert
64,0.2993699021285228,0.29926108374384236,,0.2955492684731945,,,Product-Producer,,P(E|no C),bert
65,0.2511385554707556,0.2512807881773399,,0.2514146127900427,,,Product-Producer,,q,bert
66,0.30394435578991186,0.3038423645320197,,0.3014452043742554,,,Product-Producer,,p,bert
67,0.30394435578991186,0.30384236453201974,,0.3014452043742554,,,Product-Producer,,causal_power,bert
68,0.2709013209013209,0.2696550076216372,,0.2677784405719727,,,Entity-Origin,,P(E|C),bert
69,0.27112128230776145,0.26590851740028604,,0.2674503105051797,,,Entity-Origin,,P(E),bert
70,0.24631310484575342,0.24635467980295567,,0.245565769783068,,,Entity-Origin,,probabilistic_causality_diff,bert
71,0.24631310484575342,0.24635467980295567,,0.245565769783068,,,Entity-Origin,,delta_P,bert
72,0.25174475072494146,0.25182266009852217,,0.25021109396251945,,,Entity-Origin,,P(E|no C),bert
73,0.2404915627292737,0.24049261083743842,,0.2399535321831361,,,Entity-Origin,,q,bert
74,0.27680431820563883,0.2766009852216749,,0.27391747347767326,,,Entity-Origin,,p,bert
75,0.27514385161543975,0.27680240831964975,,0.27351703705122293,,,Entity-Origin,,causal_power,bert
76,0.22951265935588444,0.21889359028842031,,0.2081830269758508,,,Component-Whole,,P(E|C),glove
77,0.21928631377547786,0.20672182121314528,,0.18907027771298496,,,Component-Whole,,P(E),glove
78,0.21260534849668974,0.21246088193456614,,0.21198567978849167,,,Component-Whole,,probabilistic_causality_diff,glove
79,0.21260534849668974,0.21246088193456614,,0.21198567978849167,,,Component-Whole,,delta_P,glove
80,0.21916945808287064,0.21923186344238976,,0.21329673687350198,,,Component-Whole,,P(E|no C),glove
81,0.2125697854050995,0.21248933143669985,,0.2112044692467964,,,Component-Whole,,q,glove
82,0.21237063889016353,0.21234708392603124,,0.21054540067053687,,,Component-Whole,,p,glove
83,0.20807335339843078,0.20799431009957328,,0.20499146846615807,,,Component-Whole,,causal_power,glove
84,0.9893617021276595,0.5,0.0,,0.0,0.0,Other,0.4432497013142174,causal_dependency,glove
85,0.23474514333165905,0.2145607061484731,,0.20307481064399932,,,Other,,P(E|C),glove
86,0.20635278099693571,0.1928112579244655,,0.17792887517892866,,,Other,,P(E),glove
87,0.19644110275689222,0.19644110275689225,,0.1949555171445547,,,Other,,probabilistic_causality_diff,glove
88,0.19358395989974936,0.19358395989974939,,0.19197188052451336,,,Other,,delta_P,glove
89,0.18436719962641962,0.18493046094860977,,0.181223439738881,,,Other,,P(E|no C),glove
90,0.19358395989974936,0.19358395989974939,,0.19197188052451336,,,Other,,q,glove
91,0.1993154299462254,0.19895989974937345,,0.1887418734131672,,,Other,,p,glove
92,0.20996591523920322,0.2100501253132832,,0.20369939180294513,,,Other,,causal_power,glove
93,0.20636405730807234,0.18817703349282297,,0.18100867152764213,,,Instrument-Agency,,P(E|C),glove
94,0.26333978103692723,0.24714667102538956,,0.2353417357145829,,,Instrument-Agency,,P(E),glove
95,0.22189147376276092,0.2221453634085213,,0.21368024624334842,,,Instrument-Agency,,probabilistic_causality_diff,glove
96,0.2197741466454338,0.2197543859649123,,0.21244276461111794,,,Instrument-Agency,,delta_P,glove
97,0.25407692307692303,0.2542857142857143,,0.24883957598929912,,,Instrument-Agency,,P(E|no C),glove
98,0.2177741466454338,0.21804010025062656,,0.21172578816420562,,,Instrument-Agency,,q,glove
99,0.238,0.23809523809523808,,0.23183182546183095,,,Instrument-Agency,,p,glove
100,0.238,0.23809523809523805,,0.23183182546183095,,,Instrument-Agency,,causal_power,glove
101,0.9930297522289543,0.5,0.0,,0.0,0.0,Cause-Effect,0.49752512562814066,causal_dependency,glove
102,0.22933982801265201,0.22633030626340478,,0.21274882909047738,,,Cause-Effect,,P(E|C),glove
103,0.2322610216245505,0.21106774063877837,,0.1964792163537677,,,Cause-Effect,,P(E),glove
104,0.2292463054187192,0.22909756097560977,,0.2216236772781845,,,Cause-Effect,,probabilistic_causality_diff,glove
105,0.2292463054187192,0.22909756097560977,,0.2216236772781845,,,Cause-Effect,,delta_P,glove
106,0.21933497536945815,0.21931707317073174,,0.21435933208546656,,,Cause-Effect,,P(E|no C),glove
107,0.23121674876847292,0.23112195121951218,,0.2240741040405798,,,Cause-Effect,,q,glove
108,0.26606917292714494,0.2658761726078799,,0.25560611680472045,,,Cause-Effect,,p,glove
109,0.2621428571428571,0.26221951219512196,,0.2518773429956539,,,Cause-Effect,,causal_power,glove
110,0.9739777567831867,0.5,0.0,,0.0,0.0,Entity-Destination,0.43970694752402073,causal_dependency,glove
111,0.1858588704943055,0.18411074767811014,,0.18472197305862598,,,Entity-Destination,,P(E|C),glove
112,0.2011438184741352,0.19481138376726612,,0.18414221462035876,,,Entity-Destination,,P(E),glove
113,0.20819964349376113,0.20819964349376113,,0.2035139082836947,,,Entity-Destination,,probabilistic_causality_diff,glove
114,0.20819964349376113,0.20819964349376113,,0.2035139082836947,,,Entity-Destination,,delta_P,glove
115,0.19511228345334,0.19500891265597148,,0.19105712286961377,,,Entity-Destination,,P(E|no C),glove
116,0.20819964349376113,0.20819964349376113,,0.2035139082836947,,,Entity-Destination,,q,glove
117,0.1740463458110517,0.1740463458110517,,0.16767738379929506,,,Entity-Destination,,p,glove
118,0.1740463458110517,0.1740463458110517,,0.16767738379929506,,,Entity-Destination,,causal_power,glove
119,0.9814814814814815,0.5,0.0,,0.0,0.0,Content-Container,0.5943396226415094,causal_dependency,glove
120,0.17608138558112593,0.16312167832167832,,0.1535236499907505,,,Content-Container,,P(E|C),glove
121,0.3344696501352205,0.33230259459210865,,0.31808228679270323,,,Content-Container,,P(E),glove
122,0.19445887445887444,0.19445887445887444,,0.18715816121836917,,,Content-Container,,probabilistic_causality_diff,glove
123,0.19445887445887444,0.19445887445887444,,0.18715816121836917,,,Content-Container,,delta_P,glove
124,0.3162770562770563,0.31627705627705627,,0.30912440750093595,,,Content-Container,,P(E|no C),glove
125,0.19445887445887444,0.19445887445887444,,0.18715816121836917,,,Content-Container,,q,glove
126,0.22519480519480517,0.22519480519480517,,0.22315076199540312,,,Content-Container,,p,glove
127,0.22519480519480517,0.22519480519480517,,0.2231507619954031,,,Content-Container,,causal_power,glove
128,0.2236568790819752,0.21486078366078365,,0.2047276340684287,,,Message-Topic,,P(E|C),glove
129,0.2349013324583958,0.1995458548697679,,0.1737609685192119,,,Message-Topic,,P(E),glove
130,0.17968276684555756,0.17950769230769228,,0.1739859394426617,,,Message-Topic,,probabilistic_causality_diff,glove
131,0.17968276684555756,0.17950769230769228,,0.1739859394426617,,,Message-Topic,,delta_P,glove
132,0.19865190107050573,0.19803076923076923,,0.19214666593477325,,,Message-Topic,,P(E|no C),glove
133,0.18419892665474058,0.184,,0.18092545008808697,,,Message-Topic,,q,glove
134,0.2650962432915921,0.19806876025823397,,0.19528881287308492,,,Message-Topic,,p,glove
135,0.206622778771616,0.20683076923076923,,0.20206081686802255,,,Message-Topic,,causal_power,glove
136,0.22579787234042553,0.21571624123003436,,0.20912257182359192,,,Product-Producer,,P(E|C),glove
137,0.21322221355595605,0.20987009850858573,,0.20126836413801402,,,Product-Producer,,P(E),glove
138,0.20678554083119405,0.20655172413793105,,0.200284815086114,,,Product-Producer,,probabilistic_causality_diff,glove
139,0.20678554083119405,0.20655172413793105,,0.200284815086114,,,Product-Producer,,delta_P,glove
140,0.20515510351717245,0.20532019704433496,,0.20145929853453254,,,Product-Producer,,P(E|no C),glove
141,0.20678554083119405,0.20655172413793105,,0.200284815086114,,,Product-Producer,,q,glove
142,0.22155484631929506,0.2214778325123153,,0.2177308275408636,,,Product-Producer,,p,glove
143,0.22155484631929506,0.2214778325123153,,0.2177308275408636,,,Product-Producer,,causal_power,glove
144,0.2108974358974359,0.20815226795204547,,0.20183092766177121,,,Entity-Origin,,P(E|C),glove
145,0.21242355217703227,0.20981937337782722,,0.20731660564323162,,,Entity-Origin,,P(E),glove
146,0.22495545540299755,0.22492610837438423,,0.22376578127194785,,,Entity-Origin,,probabilistic_causality_diff,glove
147,0.22495545540299755,0.22492610837438423,,0.22376578127194785,,,Entity-Origin,,delta_P,glove
148,0.22360654019494813,0.2236453201970443,,0.2165030237646271,,,Entity-Origin,,P(E|no C),glove
149,0.2234776228906823,0.2234975369458128,,0.22293012245926525,,,Entity-Origin,,q,glove
150,0.2006232749886455,0.2003448275862069,,0.1891125658303966,,,Entity-Origin,,p,glove
151,0.20229472621167618,0.20360919540229885,,0.19351320692149465,,,Entity-Origin,,causal_power,glove
